Customer_ID,First_Purchase_Date,Last_Purchase_Date,Tenure_Months,Total_Orders,Avg_Order_Value,Total_Spend,Reward_Points,Purchase_Frequency,Avg_Discount_Used,Churn_Probability,Category_Loyalty,Preferred_Channel,City,State,Latitude,Longitude
C736,2021-09-15 02:56:56.788485,2022-03-17 02:56:56.788485,6,25,630.67,15766.75,788,4.17,0.06,0.63,Furniture,Online,Pune,Maharashtra,18.5204,73.8567
C737,2023-05-08 02:56:56.788485,2023-07-24 02:56:56.788485,3,7,704.95,4934.65,246,2.33,0.22,0.81,Electronics,Online,Kolkata,West Bengal,22.5726,88.3639
C738,2024-03-12 02:56:56.788485,2024-09-04 02:56:56.788485,6,28,1676.84,46951.52,2347,4.67,0.04,0.64,Food,Online,Jaipur,Rajasthan,26.9124,75.7873
C739,2021-07-06 02:56:56.788485,2021-10-07 02:56:56.788485,3,69,1251.78,86372.82,4318,23.0,0.18,0.31,Electronics,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C740,2023-03-18 02:56:56.788485,2023-10-15 02:56:56.788485,7,67,1115.35,74728.45,3736,9.57,0.13,0.65,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C741,2022-10-02 02:56:56.788485,2023-03-05 02:56:56.788485,5,95,773.21,73454.95,3672,19.0,0.22,0.22,Electronics,Online,Delhi,Delhi,28.6139,77.209
C742,2021-04-28 02:56:56.788485,2021-11-22 02:56:56.788485,7,20,1515.67,30313.4,1515,2.86,0.04,0.32,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C743,2022-05-07 02:56:56.788485,2022-07-14 02:56:56.788485,2,83,717.89,59584.87,2979,41.5,0.17,0.25,Clothing,Online,Hyderabad,Telangana,17.385,78.4867
C744,2022-02-23 02:56:56.788485,2022-12-09 02:56:56.788485,10,11,1526.71,16793.81,839,1.1,0.15,0.56,Electronics,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C745,2020-10-20 02:56:56.788485,2020-11-21 02:56:56.788485,1,67,326.18,21854.06,1092,67.0,0.13,0.12,Electronics,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C746,2024-03-08 02:56:56.788485,2024-06-09 02:56:56.788485,3,87,1756.17,152786.79,7639,29.0,0.13,0.92,Furniture,Retail,Pune,Maharashtra,18.5204,73.8567
C747,2023-05-04 02:56:56.788485,2023-07-01 02:56:56.788485,2,7,1099.22,7694.54,384,3.5,0.18,0.34,Furniture,Retail,Kolkata,West Bengal,22.5726,88.3639
C748,2022-06-25 02:56:56.788485,2022-08-04 02:56:56.788485,1,23,989.31,22754.13,1137,23.0,0.24,0.22,Furniture,Online,Jaipur,Rajasthan,26.9124,75.7873
C749,2023-03-02 02:56:56.788485,2023-07-06 02:56:56.788485,4,61,1299.84,79290.24,3964,15.25,0.03,0.5,Furniture,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C750,2021-07-29 02:56:56.788485,2022-03-18 02:56:56.788485,8,71,1323.55,93972.05,4698,8.88,0.01,0.28,Electronics,Online,Mumbai,Maharashtra,19.076,72.8777
C751,2021-03-11 02:56:56.788485,2021-04-30 02:56:56.788485,2,34,437.66,14880.44,744,17.0,0.2,0.53,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C752,2023-12-17 02:56:56.788485,2024-02-23 02:56:56.788485,2,19,1561.22,29663.18,1483,9.5,0.04,0.35,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C753,2022-01-25 02:56:56.788485,2022-10-04 02:56:56.788485,8,58,696.67,40406.86,2020,7.25,0.25,0.14,Food,Online,Hyderabad,Telangana,17.385,78.4867
C754,2024-05-31 02:56:56.788485,2024-10-09 02:56:56.788485,4,9,1828.93,16460.37,823,2.25,0.16,0.27,Electronics,Online,Chennai,Tamil Nadu,13.0827,80.2707
C755,2021-06-20 02:56:56.788485,2021-09-03 02:56:56.788485,2,48,1672.13,80262.24,4013,24.0,0.17,0.44,Furniture,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C756,2020-12-20 02:56:56.788485,2021-03-25 02:56:56.788485,3,82,823.28,67508.96,3375,27.33,0.06,0.04,Furniture,Retail,Pune,Maharashtra,18.5204,73.8567
C757,2023-01-27 02:56:56.788485,2023-05-27 02:56:56.788485,4,41,1653.93,67811.13,3390,10.25,0.07,0.77,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C758,2020-08-11 02:56:56.788485,2021-02-20 02:56:56.788485,6,48,841.5,40392.0,2019,8.0,0.17,0.62,Electronics,Online,Jaipur,Rajasthan,26.9124,75.7873
C759,2023-04-11 02:56:56.788485,2023-08-29 02:56:56.788485,5,45,381.71,17176.95,858,9.0,0.23,0.6,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C760,2023-06-20 02:56:56.788485,2023-11-19 02:56:56.788485,5,25,1931.4,48285.0,2414,5.0,0.25,0.55,Electronics,Online,Mumbai,Maharashtra,19.076,72.8777
C761,2021-08-12 02:56:56.788485,2022-03-22 02:56:56.788485,7,78,1374.68,107225.04,5361,11.14,0.06,0.59,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C762,2024-06-18 02:56:56.788485,2024-10-24 02:56:56.788485,4,25,1020.98,25524.5,1276,6.25,0.04,0.93,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C763,2022-05-13 02:56:56.788485,2023-03-29 02:56:56.788485,11,19,915.99,17403.81,870,1.73,0.02,0.02,Furniture,Retail,Hyderabad,Telangana,17.385,78.4867
C764,2021-06-20 02:56:56.788485,2021-12-25 02:56:56.788485,6,39,784.47,30594.33,1529,6.5,0.22,0.06,Furniture,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C765,2021-11-13 02:56:56.788485,2022-03-25 02:56:56.788485,4,79,1966.61,155362.19,7768,19.75,0.08,0.2,Clothing,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C766,2023-01-14 02:56:56.788485,2023-11-20 02:56:56.788485,10,80,442.55,35404.0,1770,8.0,0.01,0.17,Clothing,Retail,Pune,Maharashtra,18.5204,73.8567
C767,2022-11-02 02:56:56.788485,2023-01-13 02:56:56.788485,2,27,766.65,20699.55,1034,13.5,0.06,0.19,Electronics,Online,Kolkata,West Bengal,22.5726,88.3639
C768,2022-12-26 02:56:56.788485,2023-04-18 02:56:56.788485,4,74,1073.9,79468.6,3973,18.5,0.09,0.67,Furniture,Online,Jaipur,Rajasthan,26.9124,75.7873
C769,2022-08-11 02:56:56.788485,2023-03-19 02:56:56.788485,7,63,1060.4,66805.2,3340,9.0,0.25,0.46,Food,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C770,2021-02-18 02:56:56.788485,2021-05-09 02:56:56.788485,3,68,1048.46,71295.28,3564,22.67,0.14,0.98,Furniture,Online,Mumbai,Maharashtra,19.076,72.8777
C771,2024-01-12 02:56:56.788485,2024-09-07 02:56:56.788485,8,19,516.41,9811.79,490,2.38,0.06,0.23,Food,Retail,Delhi,Delhi,28.6139,77.209
C772,2021-07-18 02:56:56.788485,2021-12-20 02:56:56.788485,5,28,460.88,12904.64,645,5.6,0.09,0.31,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C773,2021-05-18 02:56:56.788485,2021-08-24 02:56:56.788485,3,85,658.58,55979.3,2798,28.33,0.09,0.97,Electronics,Online,Hyderabad,Telangana,17.385,78.4867
C774,2022-03-20 02:56:56.788485,2023-01-08 02:56:56.788485,10,78,1846.15,143999.7,7199,7.8,0.01,0.83,Food,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C775,2022-11-24 02:56:56.788485,2023-09-07 02:56:56.788485,10,33,403.5,13315.5,665,3.3,0.04,0.47,Food,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C776,2022-05-01 02:56:56.788485,2022-12-04 02:56:56.788485,7,10,1563.37,15633.7,781,1.43,0.18,0.55,Furniture,Retail,Pune,Maharashtra,18.5204,73.8567
C777,2020-10-26 02:56:56.788485,2021-07-12 02:56:56.788485,9,83,1563.59,129777.97,6488,9.22,0.04,0.84,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C778,2021-04-24 02:56:56.788485,2021-11-28 02:56:56.788485,7,30,1657.59,49727.7,2486,4.29,0.07,0.48,Furniture,Online,Jaipur,Rajasthan,26.9124,75.7873
C779,2024-04-27 02:56:56.788485,2024-06-05 02:56:56.788485,1,22,1795.91,39510.02,1975,22.0,0.09,0.21,Food,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C780,2022-12-14 02:56:56.788485,2023-05-06 02:56:56.788485,5,3,673.47,2020.41,101,0.6,0.19,0.82,Clothing,Online,Mumbai,Maharashtra,19.076,72.8777
C781,2023-05-29 02:56:56.788485,2023-09-11 02:56:56.788485,4,82,604.21,49545.22,2477,20.5,0.15,0.54,Clothing,Retail,Delhi,Delhi,28.6139,77.209
C782,2023-01-16 02:56:56.788485,2023-07-28 02:56:56.788485,6,75,1037.91,77843.25,3892,12.5,0.18,0.16,Clothing,Online,Bengaluru,Karnataka,12.9716,77.5946
C783,2024-01-28 02:56:56.788485,2024-05-21 02:56:56.788485,4,48,677.16,32503.68,1625,12.0,0.15,0.51,Food,Retail,Hyderabad,Telangana,17.385,78.4867
C784,2022-09-03 02:56:56.788485,2022-11-20 02:56:56.788485,3,2,1521.76,3043.52,152,0.67,0.17,0.41,Furniture,Online,Chennai,Tamil Nadu,13.0827,80.2707
C785,2022-12-10 02:56:56.788485,2023-11-30 02:56:56.788485,12,76,1344.69,102196.44,5109,6.33,0.01,0.87,Electronics,Online,Ahmedabad,Gujarat,23.0225,72.5714
C786,2023-02-16 02:56:56.788485,2023-09-10 02:56:56.788485,7,54,1774.98,95848.92,4792,7.71,0.23,0.13,Food,Online,Pune,Maharashtra,18.5204,73.8567
C787,2020-11-15 02:56:56.788485,2021-07-20 02:56:56.788485,8,6,348.93,2093.58,104,0.75,0.04,0.87,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C788,2024-06-13 02:56:56.788485,2025-01-17 02:56:56.788485,7,40,1847.15,73886.0,3694,5.71,0.11,0.51,Furniture,Retail,Jaipur,Rajasthan,26.9124,75.7873
C789,2023-10-02 02:56:56.788485,2024-06-17 02:56:56.788485,9,93,728.03,67706.79,3385,10.33,0.2,0.41,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C790,2022-11-29 02:56:56.788485,2023-09-09 02:56:56.788485,9,94,1083.25,101825.5,5091,10.44,0.11,0.17,Electronics,Retail,Mumbai,Maharashtra,19.076,72.8777
C791,2021-08-13 02:56:56.788485,2022-05-05 02:56:56.788485,9,2,989.5,1979.0,98,0.22,0.24,0.7,Food,Online,Delhi,Delhi,28.6139,77.209
C792,2022-11-06 02:56:56.788485,2022-12-31 02:56:56.788485,2,73,1568.56,114504.88,5725,36.5,0.12,0.92,Food,Online,Bengaluru,Karnataka,12.9716,77.5946
C793,2021-09-24 02:56:56.788485,2022-01-03 02:56:56.788485,3,2,956.6,1913.2,95,0.67,0.22,0.38,Electronics,Online,Hyderabad,Telangana,17.385,78.4867
C794,2023-10-19 02:56:56.788485,2024-08-04 02:56:56.788485,10,93,1898.4,176551.2,8827,9.3,0.2,0.25,Electronics,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C795,2021-03-29 02:56:56.788485,2022-01-06 02:56:56.788485,9,97,1824.56,176982.32,8849,10.78,0.25,0.55,Clothing,Online,Ahmedabad,Gujarat,23.0225,72.5714
C796,2023-02-13 02:56:56.788485,2023-12-10 02:56:56.788485,10,74,1769.89,130971.86,6548,7.4,0.23,0.79,Electronics,Online,Pune,Maharashtra,18.5204,73.8567
C797,2021-06-14 02:56:56.788485,2021-11-13 02:56:56.788485,5,98,328.26,32169.48,1608,19.6,0.23,0.01,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C798,2021-09-15 02:56:56.788485,2022-03-07 02:56:56.788485,6,55,1737.66,95571.3,4778,9.17,0.19,0.63,Furniture,Retail,Jaipur,Rajasthan,26.9124,75.7873
C799,2022-12-10 02:56:56.788485,2023-09-22 02:56:56.788485,10,72,1606.94,115699.68,5784,7.2,0.1,0.59,Clothing,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C800,2021-06-27 02:56:56.788485,2021-12-17 02:56:56.788485,6,60,386.32,23179.2,1158,10.0,0.04,0.32,Clothing,Retail,Mumbai,Maharashtra,19.076,72.8777
C801,2023-12-02 02:56:56.788485,2024-09-15 02:56:56.788485,10,97,393.35,38154.95,1907,9.7,0.18,0.45,Electronics,Retail,Delhi,Delhi,28.6139,77.209
C802,2022-09-14 02:56:56.788485,2022-11-29 02:56:56.788485,3,6,382.09,2292.54,114,2.0,0.24,0.25,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C803,2022-01-10 02:56:56.788485,2022-02-21 02:56:56.788485,1,19,220.4,4187.6,209,19.0,0.18,0.78,Clothing,Retail,Hyderabad,Telangana,17.385,78.4867
C804,2024-03-11 02:56:56.788485,2024-11-03 02:56:56.788485,8,96,1187.54,114003.84,5700,12.0,0.23,0.63,Food,Online,Chennai,Tamil Nadu,13.0827,80.2707
C805,2021-12-02 02:56:56.788485,2022-11-07 02:56:56.788485,11,27,1952.11,52706.97,2635,2.45,0.2,0.53,Electronics,Online,Ahmedabad,Gujarat,23.0225,72.5714
C806,2021-02-28 02:56:56.788485,2021-11-19 02:56:56.788485,9,1,989.63,989.63,49,0.11,0.05,0.39,Food,Online,Pune,Maharashtra,18.5204,73.8567
C807,2021-06-20 02:56:56.788485,2021-12-15 02:56:56.788485,6,33,1173.36,38720.88,1936,5.5,0.07,0.3,Electronics,Online,Kolkata,West Bengal,22.5726,88.3639
C808,2024-05-02 02:56:56.788485,2025-04-18 02:56:56.788485,12,40,1942.35,77694.0,3884,3.33,0.09,0.82,Clothing,Online,Jaipur,Rajasthan,26.9124,75.7873
C809,2021-03-18 02:56:56.788485,2021-09-18 02:56:56.788485,6,32,659.33,21098.56,1054,5.33,0.05,0.45,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C810,2024-05-20 02:56:56.788485,2024-12-01 02:56:56.788485,6,69,1745.25,120422.25,6021,11.5,0.15,0.5,Furniture,Online,Mumbai,Maharashtra,19.076,72.8777
C811,2022-07-26 02:56:56.788485,2022-11-22 02:56:56.788485,4,17,1183.5,20119.5,1005,4.25,0.24,0.52,Food,Online,Delhi,Delhi,28.6139,77.209
C812,2023-01-09 02:56:56.788485,2023-08-12 02:56:56.788485,7,8,1225.06,9800.48,490,1.14,0.19,0.45,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C813,2024-06-13 02:56:56.788485,2025-05-26 02:56:56.788485,12,57,817.71,46609.47,2330,4.75,0.11,0.26,Food,Retail,Hyderabad,Telangana,17.385,78.4867
C814,2022-12-19 02:56:56.788485,2023-07-10 02:56:56.788485,7,42,1210.85,50855.7,2542,6.0,0.01,0.13,Food,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C815,2022-09-17 02:56:56.788485,2023-05-21 02:56:56.788485,8,98,331.66,32502.68,1625,12.25,0.09,0.11,Electronics,Online,Ahmedabad,Gujarat,23.0225,72.5714
C816,2023-10-05 02:56:56.788485,2024-07-24 02:56:56.788485,10,9,1576.36,14187.24,709,0.9,0.14,0.75,Clothing,Retail,Pune,Maharashtra,18.5204,73.8567
C817,2024-01-10 02:56:56.788485,2024-05-15 02:56:56.788485,4,87,712.44,61982.28,3099,21.75,0.09,0.23,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C818,2023-03-05 02:56:56.788485,2023-07-29 02:56:56.788485,5,35,1797.69,62919.15,3145,7.0,0.04,0.06,Furniture,Retail,Jaipur,Rajasthan,26.9124,75.7873
C819,2024-03-07 02:56:56.788485,2024-10-21 02:56:56.788485,8,71,862.13,61211.23,3060,8.88,0.12,0.79,Electronics,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C820,2022-10-15 02:56:56.788485,2023-09-29 02:56:56.788485,12,79,457.08,36109.32,1805,6.58,0.07,0.16,Clothing,Retail,Mumbai,Maharashtra,19.076,72.8777
C821,2020-12-07 02:56:56.788485,2021-01-26 02:56:56.788485,2,53,1452.59,76987.27,3849,26.5,0.23,0.62,Food,Retail,Delhi,Delhi,28.6139,77.209
C822,2024-03-23 02:56:56.788485,2024-11-07 02:56:56.788485,8,54,496.24,26796.96,1339,6.75,0.03,0.34,Food,Online,Bengaluru,Karnataka,12.9716,77.5946
C823,2021-03-10 02:56:56.788485,2021-12-12 02:56:56.788485,9,84,1556.62,130756.08,6537,9.33,0.02,0.13,Electronics,Retail,Hyderabad,Telangana,17.385,78.4867
C824,2024-07-02 02:56:56.788485,2025-05-03 02:56:56.788485,10,25,1942.6,48565.0,2428,2.5,0.01,0.42,Furniture,Online,Chennai,Tamil Nadu,13.0827,80.2707
C825,2020-12-28 02:56:56.788485,2021-10-17 02:56:56.788485,10,67,1603.2,107414.4,5370,6.7,0.09,0.02,Electronics,Online,Ahmedabad,Gujarat,23.0225,72.5714
C826,2021-02-22 02:56:56.788485,2021-05-20 02:56:56.788485,3,62,240.41,14905.42,745,20.67,0.17,0.83,Furniture,Retail,Pune,Maharashtra,18.5204,73.8567
C827,2023-04-28 02:56:56.788485,2024-03-24 02:56:56.788485,11,55,1279.79,70388.45,3519,5.0,0.19,0.51,Electronics,Online,Kolkata,West Bengal,22.5726,88.3639
C828,2023-04-25 02:56:56.788485,2023-06-24 02:56:56.788485,2,46,1451.74,66780.04,3339,23.0,0.12,0.15,Food,Retail,Jaipur,Rajasthan,26.9124,75.7873
C829,2021-11-02 02:56:56.788485,2022-08-07 02:56:56.788485,9,24,1685.82,40459.68,2022,2.67,0.17,0.24,Electronics,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C830,2021-10-26 02:56:56.788485,2022-02-25 02:56:56.788485,4,98,300.8,29478.4,1473,24.5,0.1,0.45,Clothing,Retail,Mumbai,Maharashtra,19.076,72.8777
C831,2022-07-31 02:56:56.788485,2023-05-21 02:56:56.788485,10,46,1064.19,48952.74,2447,4.6,0.17,0.2,Clothing,Retail,Delhi,Delhi,28.6139,77.209
C832,2024-05-02 02:56:56.788485,2025-02-26 02:56:56.788485,10,22,1163.67,25600.74,1280,2.2,0.02,0.27,Electronics,Online,Bengaluru,Karnataka,12.9716,77.5946
C833,2023-01-25 02:56:56.788485,2023-05-28 02:56:56.788485,4,11,504.42,5548.62,277,2.75,0.1,0.53,Furniture,Retail,Hyderabad,Telangana,17.385,78.4867
C834,2024-04-05 02:56:56.788485,2024-10-05 02:56:56.788485,6,48,780.41,37459.68,1872,8.0,0.2,0.83,Furniture,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C835,2024-01-21 02:56:56.788485,2024-11-30 02:56:56.788485,10,8,992.4,7939.2,396,0.8,0.2,0.4,Food,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C836,2023-05-15 02:56:56.788485,2023-09-01 02:56:56.788485,4,39,1699.78,66291.42,3314,9.75,0.18,0.71,Food,Online,Pune,Maharashtra,18.5204,73.8567
C837,2021-05-31 02:56:56.788485,2022-04-17 02:56:56.788485,11,35,1872.93,65552.55,3277,3.18,0.06,0.87,Furniture,Online,Kolkata,West Bengal,22.5726,88.3639
C838,2021-04-12 02:56:56.788485,2021-08-03 02:56:56.788485,4,49,1331.16,65226.84,3261,12.25,0.07,0.22,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C839,2024-06-04 02:56:56.788485,2024-08-09 02:56:56.788485,2,46,910.9,41901.4,2095,23.0,0.25,0.8,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C840,2023-05-13 02:56:56.788485,2024-05-03 02:56:56.788485,12,38,657.26,24975.88,1248,3.17,0.03,0.75,Furniture,Online,Mumbai,Maharashtra,19.076,72.8777
C841,2023-08-06 02:56:56.788485,2024-04-23 02:56:56.788485,9,8,1967.84,15742.72,787,0.89,0.05,0.36,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C842,2020-07-28 02:56:56.788485,2020-11-27 02:56:56.788485,4,54,1969.44,106349.76,5317,13.5,0.04,0.98,Electronics,Retail,Bengaluru,Karnataka,12.9716,77.5946
C843,2023-07-15 02:56:56.788485,2023-11-23 02:56:56.788485,4,37,1864.96,69003.52,3450,9.25,0.09,0.27,Clothing,Retail,Hyderabad,Telangana,17.385,78.4867
C844,2021-05-28 02:56:56.788485,2021-12-09 02:56:56.788485,6,91,1614.2,146892.2,7344,15.17,0.06,0.26,Furniture,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C845,2022-11-14 02:56:56.788485,2023-05-21 02:56:56.788485,6,92,786.4,72348.8,3617,15.33,0.13,0.77,Food,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C846,2022-09-27 02:56:56.788485,2022-11-09 02:56:56.788485,1,40,1670.6,66824.0,3341,40.0,0.12,0.44,Electronics,Online,Pune,Maharashtra,18.5204,73.8567
C847,2022-07-18 02:56:56.788485,2023-03-29 02:56:56.788485,8,34,935.83,31818.22,1590,4.25,0.23,0.33,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C848,2023-11-29 02:56:56.788485,2024-03-10 02:56:56.788485,3,96,788.19,75666.24,3783,32.0,0.02,0.19,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C849,2022-04-12 02:56:56.788485,2023-01-15 02:56:56.788485,9,79,1540.76,121720.04,6086,8.78,0.09,0.76,Clothing,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C850,2021-05-18 02:56:56.788485,2021-09-15 02:56:56.788485,4,17,343.38,5837.46,291,4.25,0.15,0.78,Clothing,Retail,Mumbai,Maharashtra,19.076,72.8777
C851,2020-10-08 02:56:56.788485,2021-06-10 02:56:56.788485,8,33,287.41,9484.53,474,4.12,0.16,0.57,Food,Retail,Delhi,Delhi,28.6139,77.209
C852,2022-02-07 02:56:56.788485,2022-06-06 02:56:56.788485,4,47,1006.32,47297.04,2364,11.75,0.13,0.95,Food,Online,Bengaluru,Karnataka,12.9716,77.5946
C853,2020-11-11 02:56:56.788485,2021-01-08 02:56:56.788485,2,52,1002.15,52111.8,2605,26.0,0.21,0.32,Electronics,Retail,Hyderabad,Telangana,17.385,78.4867
C854,2021-11-04 02:56:56.788485,2022-10-04 02:56:56.788485,11,80,1812.16,144972.8,7248,7.27,0.03,0.23,Food,Online,Chennai,Tamil Nadu,13.0827,80.2707
C855,2022-04-01 02:56:56.788485,2022-12-06 02:56:56.788485,8,93,427.08,39718.44,1985,11.62,0.21,0.67,Furniture,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C856,2020-10-23 02:56:56.788485,2021-10-15 02:56:56.788485,12,9,421.91,3797.19,189,0.75,0.13,0.75,Clothing,Retail,Pune,Maharashtra,18.5204,73.8567
C857,2020-12-26 02:56:56.788485,2021-08-27 02:56:56.788485,8,33,465.41,15358.53,767,4.12,0.04,0.23,Electronics,Retail,Kolkata,West Bengal,22.5726,88.3639
C858,2024-03-20 02:56:56.788485,2024-11-25 02:56:56.788485,8,60,253.53,15211.8,760,7.5,0.22,0.09,Electronics,Online,Jaipur,Rajasthan,26.9124,75.7873
C859,2022-04-19 02:56:56.788485,2022-06-29 02:56:56.788485,2,93,329.12,30608.16,1530,46.5,0.17,0.8,Furniture,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C860,2023-07-13 02:56:56.788485,2023-12-24 02:56:56.788485,5,77,1387.77,106858.29,5342,15.4,0.05,0.97,Furniture,Retail,Mumbai,Maharashtra,19.076,72.8777
C861,2021-06-23 02:56:56.788485,2021-09-02 02:56:56.788485,2,21,976.85,20513.85,1025,10.5,0.02,0.64,Furniture,Retail,Delhi,Delhi,28.6139,77.209
C862,2024-01-29 02:56:56.788485,2024-08-09 02:56:56.788485,6,58,1574.49,91320.42,4566,9.67,0.04,0.28,Furniture,Retail,Bengaluru,Karnataka,12.9716,77.5946
C863,2021-12-04 02:56:56.788485,2022-10-12 02:56:56.788485,10,85,1986.68,168867.8,8443,8.5,0.16,0.99,Electronics,Retail,Hyderabad,Telangana,17.385,78.4867
C864,2020-10-19 02:56:56.788485,2021-01-14 02:56:56.788485,3,69,1386.26,95651.94,4782,23.0,0.05,0.89,Clothing,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C865,2022-09-23 02:56:56.788485,2023-08-20 02:56:56.788485,11,10,290.82,2908.2,145,0.91,0.06,0.51,Clothing,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C866,2022-08-20 02:56:56.788485,2023-08-06 02:56:56.788485,12,6,388.21,2329.26,116,0.5,0.02,0.82,Furniture,Online,Pune,Maharashtra,18.5204,73.8567
C867,2022-01-02 02:56:56.788485,2022-02-25 02:56:56.788485,2,13,1785.81,23215.53,1160,6.5,0.18,0.81,Food,Retail,Kolkata,West Bengal,22.5726,88.3639
C868,2024-02-14 02:56:56.788485,2024-05-26 02:56:56.788485,3,65,1149.49,74716.85,3735,21.67,0.2,0.93,Electronics,Retail,Jaipur,Rajasthan,26.9124,75.7873
C869,2022-12-07 02:56:56.788485,2023-05-14 02:56:56.788485,5,20,1684.71,33694.2,1684,4.0,0.2,0.83,Clothing,Retail,Lucknow,Uttar Pradesh,26.8467,80.9462
C870,2022-01-14 02:56:56.788485,2022-05-10 02:56:56.788485,4,57,1741.9,99288.3,4964,14.25,0.04,0.64,Furniture,Online,Mumbai,Maharashtra,19.076,72.8777
C871,2023-10-15 02:56:56.788485,2024-10-08 02:56:56.788485,12,46,1869.81,86011.26,4300,3.83,0.23,0.61,Food,Online,Delhi,Delhi,28.6139,77.209
C872,2023-03-07 02:56:56.788485,2023-09-05 02:56:56.788485,6,8,1909.69,15277.52,763,1.33,0.17,0.47,Food,Retail,Bengaluru,Karnataka,12.9716,77.5946
C873,2024-04-05 02:56:56.788485,2024-11-02 02:56:56.788485,7,10,1198.69,11986.9,599,1.43,0.23,0.62,Furniture,Online,Hyderabad,Telangana,17.385,78.4867
C874,2023-01-05 02:56:56.788485,2023-06-08 02:56:56.788485,5,73,813.84,59410.32,2970,14.6,0.12,0.79,Electronics,Retail,Chennai,Tamil Nadu,13.0827,80.2707
C875,2021-07-05 02:56:56.788485,2021-10-09 02:56:56.788485,3,67,1931.36,129401.12,6470,22.33,0.11,0.96,Clothing,Retail,Ahmedabad,Gujarat,23.0225,72.5714
C876,2024-05-03 02:56:56.788485,2024-06-07 02:56:56.788485,1,11,1185.33,13038.63,651,11.0,0.2,0.47,Food,Online,Pune,Maharashtra,18.5204,73.8567
C877,2021-09-11 02:56:56.788485,2022-02-12 02:56:56.788485,5,12,315.65,3787.8,189,2.4,0.03,0.57,Clothing,Retail,Kolkata,West Bengal,22.5726,88.3639
C878,2020-07-19 02:56:56.788485,2021-06-27 02:56:56.788485,11,10,1357.0,13570.0,678,0.91,0.14,0.45,Clothing,Online,Jaipur,Rajasthan,26.9124,75.7873
C879,2024-02-09 02:56:56.788485,2025-01-29 02:56:56.788485,12,25,1257.83,31445.75,1572,2.08,0.21,0.67,Food,Online,Lucknow,Uttar Pradesh,26.8467,80.9462
C880,2022-07-11 02:56:56.788485,2022-10-01 02:56:56.788485,3,49,1812.43,88809.07,4440,16.33,0.21,0.63,Furniture,Online,Mumbai,Maharashtra,19.076,72.8777
C881,2024-03-05 02:56:56.788485,2024-06-08 02:56:56.788485,3,49,1375.74,67411.26,3370,16.33,0.24,0.03,Food,Retail,Delhi,Delhi,28.6139,77.209
C882,2020-10-22 02:56:56.788485,2021-09-30 02:56:56.788485,11,89,828.29,73717.81,3685,8.09,0.18,0.54,Food,Retail,Bengaluru,Karnataka,12.9716,77.5946
